42.426895, -71.145121
42.42685, -71.145115
42.426816, -71.145102
42.426781, -71.145091
42.426753, -71.145087
42.426723, -71.145083
42.426688, -71.145077
42.426654, -71.145071
42.426624, -71.145063
42.426587, -71.145047
42.426557, -71.145029
42.426527, -71.145017
42.426494, -71.145007
42.426465, -71.144993
42.426433, -71.144982
42.426405, -71.144971
42.42637, -71.144961
42.426338, -71.14495
42.426303, -71.144939
42.426272, -71.144923
42.426237, -71.144908
42.426209, -71.144888
42.426179, -71.144866
42.426154, -71.144848
42.42611, -71.144813
42.426066, -71.14477
42.426037, -71.14472
42.426003, -71.144661
42.425981, -71.144625
42.425961, -71.14459
42.425945, -71.144554
42.425925, -71.144517
42.42591, -71.14448
42.425882, -71.144415
42.425862, -71.144373
42.425864, -71.144308
42.425845, -71.144273
42.425825, -71.144237
42.425807, -71.144202
42.425789, -71.144164
42.425769, -71.144126
42.425753, -71.14409
42.425734, -71.144052
42.425719, -71.144011
42.425704, -71.143957
42.42569, -71.143912
42.425675, -71.14387
42.425672, -71.143815
42.425654, -71.143771
42.425635, -71.143732
42.425619, -71.143696
42.425601, -71.143665
42.42558, -71.143631
42.425554, -71.143601
42.425532, -71.143571
42.425513, -71.143534
42.425497, -71.143497
42.425481, -71.143463
42.425465, -71.143432
42.425435, -71.143389
42.425414, -71.143362
42.425383, -71.143334
42.425358, -71.143315
42.42533, -71.143299
42.425302, -71.143263
42.425263, -71.143241
42.425224, -71.143215
42.425185, -71.143193
42.425142, -71.143178
42.425107, -71.143154
42.425074, -71.143132
42.425041, -71.143118
42.425008, -71.143098
42.424978, -71.143086
42.424938, -71.143082
42.4249, -71.143079
42.424863, -71.143073
42.424822, -71.143065
42.424785, -71.14306
42.424751, -71.143051
42.424708, -71.143049
42.424671, -71.143048
42.424635, -71.143038
42.424602, -71.143026
42.424563, -71.143023
42.424526, -71.143022
42.42449, -71.143021
42.424455, -71.143021
42.424423, -71.143026
42.424391, -71.143022
42.424362, -71.143025
42.424331, -71.14303
42.4243, -71.143033
42.424255, -71.14302
42.4242, -71.143003
42.424173, -71.142992
42.424142, -71.142976
42.424117, -71.142959
42.424083, -71.142941
42.424054, -71.14292
42.424008, -71.142882
42.423977, -71.14286
42.423944, -71.142836
42.423913, -71.142815
42.423895, -71.142779
42.423845, -71.142747
42.423813, -71.142731
42.423781, -71.142711
42.42374, -71.142687
42.423707, -71.142666
42.423673, -71.142642
42.423648, -71.142626
42.423617, -71.142614
42.423587, -71.142602
42.423554, -71.142587
42.423529, -71.142549
42.423493, -71.142526
42.42346, -71.142507
42.423405, -71.1425
42.423375, -71.142493
42.423345, -71.142483
42.423311, -71.142469
42.423281, -71.142455
42.423244, -71.142435
42.423221, -71.142393
42.423195, -71.142374
42.423172, -71.142349
42.423126, -71.142312
42.423103, -71.142292
42.423056, -71.142256
42.42303, -71.142225
42.423004, -71.142197
42.42295, -71.142162
42.422919, -71.142139
42.42289, -71.142131
42.422854, -71.142123
42.422817, -71.142114
42.422785, -71.142095
42.422749, -71.142071
42.422713, -71.142052
42.422674, -71.142036
42.422639, -71.14202
42.422613, -71.142009
42.422578, -71.141996
42.42255, -71.141982
42.422491, -71.141968
42.42246, -71.141962
42.422427, -71.141952
42.422397, -71.141949
42.422363, -71.141944
42.422334, -71.141919
42.422302, -71.141909
42.422273, -71.141906
42.422216, -71.141879
42.422181, -71.141877
42.422142, -71.141853
42.422098, -71.141853
42.422062, -71.141858
42.422028, -71.141858
42.421999, -71.141854
42.421965, -71.141856
42.42193, -71.141853
42.421901, -71.141853
42.421871, -71.141855
42.421838, -71.141856
42.421804, -71.141857
42.421767, -71.14186
42.421731, -71.14186
42.421695, -71.141863
42.421657, -71.141865
42.421626, -71.141864
42.421596, -71.14186
42.421541, -71.141862
42.421513, -71.141865
42.421483, -71.141867
42.421451, -71.141868
42.421421, -71.141873
42.421362, -71.141879
42.421334, -71.141884
42.421295, -71.141889
42.421254, -71.141898
42.421224, -71.141899
42.421189, -71.141908
42.42115, -71.141919
42.421113, -71.141918
42.421078, -71.141929
42.421039, -71.141927
42.421005, -71.141931
42.420976, -71.141947
42.420947, -71.141958
42.420908, -71.141934
42.420887, -71.141886
42.420872, -71.141853
42.420831, -71.14185
42.420778, -71.141816
42.42075, -71.141804
42.420721, -71.141801
42.420687, -71.1418
42.420643, -71.141785
42.420602, -71.141788
42.420572, -71.141792
42.420542, -71.141806
42.420515, -71.141828
42.420489, -71.141839
42.420464, -71.141859
42.42044, -71.141886
42.420414, -71.141915
42.420377, -71.141946
42.420323, -71.141954
42.420293, -71.141961
42.420259, -71.141968
42.42023, -71.141959
42.420176, -71.141957
42.420143, -71.141956
42.420091, -71.141965
42.420062, -71.141968
42.420017, -71.141959
42.419961, -71.141958
42.419926, -71.141954
42.419895, -71.141962
42.419868, -71.141951
42.419813, -71.141928
42.419781, -71.141911
42.419753, -71.141897
42.419723, -71.141882
42.419695, -71.141874
42.419663, -71.141863
42.419636, -71.141853
42.419608, -71.141839
42.419583, -71.141824
42.419546, -71.141815
42.419521, -71.141797
42.419493, -71.141783
42.419463, -71.141766
42.419416, -71.141743
42.419391, -71.141727
42.419367, -71.141705
42.419346, -71.141681
42.419319, -71.141659
42.419292, -71.141642
42.419251, -71.141607
42.419202, -71.141576
42.419152, -71.141552
42.419102, -71.141512
42.419069, -71.141496
42.419047, -71.141474
42.419021, -71.14146
42.418994, -71.141439
42.418957, -71.141414
42.418933, -71.141394
42.418907, -71.141379
42.418879, -71.141368
42.418862, -71.141337
42.418837, -71.141321
42.418811, -71.1413
42.418784, -71.141286
42.418757, -71.141271
42.418725, -71.141258
42.418695, -71.141239
42.418647, -71.141217
42.418602, -71.14118
42.418558, -71.14114
42.418528, -71.141131
42.418502, -71.141117
42.418475, -71.141096
42.41845, -71.141075
42.418427, -71.141054
42.418398, -71.141036
42.418372, -71.141019
42.418344, -71.141002
42.418315, -71.140973
42.418292, -71.140952
42.418267, -71.140928
42.418244, -71.1409
42.418216, -71.140881
42.41819, -71.140865
42.418165, -71.140847
42.418141, -71.140825
42.418118, -71.140797
42.418094, -71.140761
42.418058, -71.140734
42.418032, -71.140703
42.418014, -71.140671
42.417993, -71.140643
42.41797, -71.14061
42.417955, -71.140569
42.417915, -71.140505
42.417885, -71.140464
42.41786, -71.140432
42.417838, -71.140409
42.417806, -71.140352
42.417782, -71.140327
42.41775, -71.140302
42.417726, -71.140281
42.4177, -71.140254
42.417658, -71.140204
42.417637, -71.140176
42.417619, -71.140148
42.417602, -71.140118
42.417566, -71.140079
42.417565, -71.140038
42.417524, -71.140003
42.417499, -71.139981
42.417472, -71.139957
42.417444, -71.139937
42.417416, -71.139914
42.41739, -71.139893
42.417359, -71.139867
42.417329, -71.13984
42.417294, -71.139807
42.417266, -71.139758
42.417235, -71.139715
42.417205, -71.139675
42.417176, -71.139629
42.417146, -71.139593
42.417117, -71.139556
42.417095, -71.139522
42.417071, -71.13948
42.417043, -71.139447
42.417017, -71.139414
42.416993, -71.139383
42.416975, -71.139341
42.416951, -71.139303
42.416924, -71.139272
42.4169, -71.139243
42.416877, -71.139205
42.416857, -71.139168
42.416837, -71.139128
42.416816, -71.139085
42.416795, -71.139044
42.416773, -71.139005
42.416751, -71.138971
42.416727, -71.138935
42.41669, -71.138885
42.416672, -71.138853
42.416653, -71.138823
42.416647, -71.138773
42.416627, -71.138733
42.416609, -71.138698
42.416593, -71.138668
42.416574, -71.138637
42.41655, -71.13861
42.416532, -71.138563
42.416508, -71.138526
42.416483, -71.138489
42.416461, -71.138452
42.416437, -71.138419
42.416417, -71.138391
42.416395, -71.138358
42.41637, -71.138324
42.416347, -71.138291
42.416328, -71.138263
42.416309, -71.138235
42.416288, -71.1382
42.416267, -71.138167
42.416245, -71.138132
42.416222, -71.138094
42.416216, -71.138052
42.416202, -71.138018
42.416178, -71.137957
42.416147, -71.137911
42.416117, -71.137912
42.416085, -71.137913
42.416053, -71.137918
42.416025, -71.137929
42.415996, -71.137942
42.415964, -71.137956
42.415934, -71.137971
42.415901, -71.137999
42.415869, -71.138019
42.415839, -71.13804
42.415813, -71.138066
42.415788, -71.138091
42.415759, -71.138128
42.41573, -71.138147
42.415704, -71.138166
42.415674, -71.138189
42.415642, -71.13822
42.415611, -71.138241
42.415582, -71.138259
42.415551, -71.138287
42.415526, -71.138315
42.415485, -71.138367
42.415462, -71.138392
42.41544, -71.138421
42.415411, -71.138453
42.415382, -71.138483
42.415355, -71.13851
42.415325, -71.138529
42.415301, -71.138552
42.415278, -71.138583
42.41526, -71.138616
42.415238, -71.138641
42.415212, -71.138668
42.415186, -71.138679
42.415147, -71.138705
42.415067, -71.138777
42.415037, -71.138793
42.415004, -71.138809
42.414969, -71.138821
42.414935, -71.138841
42.4149, -71.138865
42.414867, -71.138888
42.414838, -71.138911
